Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01442","Mustard seed","2018","2018","100 g/ha","10556"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01442","Mustard seed","2019","2019","100 g/ha","10409"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01442","Mustard seed","2020","2020","100 g/ha","10914"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01442","Mustard seed","2021","2021","100 g/ha","11113"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01442","Mustard seed","2022","2022","100 g/ha","11435"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","1990","1990","100 g/ha","2312"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","1991","1991","100 g/ha","3309"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","1992","1992","100 g/ha","3327"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","1993","1993","100 g/ha","3333"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","1994","1994","100 g/ha","3502"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","1995","1995","100 g/ha","3605"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","1996","1996","100 g/ha","3614"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","1997","1997","100 g/ha","3636"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","1998","1998","100 g/ha","3604"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","1999","1999","100 g/ha","3613"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2000","2000","100 g/ha","3603"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2001","2001","100 g/ha","5699"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2002","2002","100 g/ha","5700"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2003","2003","100 g/ha","5727"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2004","2004","100 g/ha","5587"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2005","2005","100 g/ha","5913"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2006","2006","100 g/ha","5780"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2007","2007","100 g/ha","5799"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2008","2008","100 g/ha","5898"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2009","2009","100 g/ha","5939"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2010","2010","100 g/ha","4446"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2011","2011","100 g/ha","4384"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2012","2012","100 g/ha","5166"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2013","2013","100 g/ha","5332"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2014","2014","100 g/ha","4543"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2015","2015","100 g/ha","4146"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2016","2016","100 g/ha","5312"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2017","2017","100 g/ha","5213"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2018","2018","100 g/ha","5364"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2019","2019","100 g/ha","5283"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2020","2020","100 g/ha","5762"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2021","2021","100 g/ha","5290"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2022","2022","100 g/ha","5455"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","1990","1990","100 g/ha","134957"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","1991","1991","100 g/ha","140586"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","1992","1992","100 g/ha","125926"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","1993","1993","100 g/ha","142308"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","1994","1994","100 g/ha","222874"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","1995","1995","100 g/ha","224719"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","1996","1996","100 g/ha","130081"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","1997","1997","100 g/ha","150259"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","1998","1998","100 g/ha","150000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","1999","1999","100 g/ha","149024"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","2000","2000","100 g/ha","142857"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","2001","2001","100 g/ha","147907"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","2002","2002","100 g/ha","144444"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","2003","2003","100 g/ha","145652"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","2004","2004","100 g/ha","118351"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","2005","2005","100 g/ha","119441"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","2006","2006","100 g/ha","119483"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","2007","2007","100 g/ha","119583"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","2008","2008","100 g/ha","127423"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","2009","2009","100 g/ha","127339"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","2010","2010","100 g/ha","127217"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","2011","2011","100 g/ha","123940"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","2012","2012","100 g/ha","95881"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","2013","2013","100 g/ha","96222"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","2014","2014","100 g/ha","101092"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","2015","2015","100 g/ha","100811"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","2016","2016","100 g/ha","97463"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","2017","2017","100 g/ha","100776"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","2018","2018","100 g/ha","107519"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","2019","2019","100 g/ha","108456"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","2020","2020","100 g/ha","115838"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","2021","2021","100 g/ha","109253"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01323","Oranges","2022","2022","100 g/ha","111122"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01241.90","Other beans, green","2009","2009","100 g/ha","25000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01241.90","Other beans, green","2010","2010","100 g/ha","25455"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01241.90","Other beans, green","2011","2011","100 g/ha","25000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01241.90","Other beans, green","2012","2012","100 g/ha","25714"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01241.90","Other beans, green","2013","2013","100 g/ha","28571"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01241.90","Other beans, green","2014","2014","100 g/ha","28254"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01241.90","Other beans, green","2015","2015","100 g/ha","27385"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01241.90","Other beans, green","2016","2016","100 g/ha","28013"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01241.90","Other beans, green","2017","2017","100 g/ha","28376"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01241.90","Other beans, green","2018","2018","100 g/ha","28563"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01241.90","Other beans, green","2019","2019","100 g/ha","26851"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01241.90","Other beans, green","2020","2020","100 g/ha","27344"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01241.90","Other beans, green","2021","2021","100 g/ha","27046"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01241.90","Other beans, green","2022","2022","100 g/ha","27080"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","1990","1990","100 g/ha","66667"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","1991","1991","100 g/ha","79055"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","1992","1992","100 g/ha","66667"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","1993","1993","100 g/ha","74286"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","1994","1994","100 g/ha","100917"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","1995","1995","100 g/ha","120000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","1996","1996","100 g/ha","72059"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","1997","1997","100 g/ha","81524"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","1998","1998","100 g/ha","79245"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","1999","1999","100 g/ha","79018"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","2000","2000","100 g/ha","74583"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","2001","2001","100 g/ha","87155"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","2002","2002","100 g/ha","116935"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","2003","2003","100 g/ha","86614"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","2004","2004","100 g/ha","79084"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","2005","2005","100 g/ha","80000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","2006","2006","100 g/ha","79621"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","2007","2007","100 g/ha","79612"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","2008","2008","100 g/ha","62336"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","2009","2009","100 g/ha","62569"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","2010","2010","100 g/ha","62555"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","2011","2011","100 g/ha","57465"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","2012","2012","100 g/ha","58395"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","2013","2013","100 g/ha","68678"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","2014","2014","100 g/ha","78899"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","2015","2015","100 g/ha","72011"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","2016","2016","100 g/ha","84223"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","2017","2017","100 g/ha","85751"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","2018","2018","100 g/ha","85723"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","2019","2019","100 g/ha","77583"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","2020","2020","100 g/ha","66995"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","2021","2021","100 g/ha","79687"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01329","Other citrus fruit, n.e.c.","2022","2022","100 g/ha","89046"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","1990","1990","100 g/ha","86957"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","1991","1991","100 g/ha","94785"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","1992","1992","100 g/ha","83667"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","1993","1993","100 g/ha","89569"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","1994","1994","100 g/ha","141131"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","1995","1995","100 g/ha","143237"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","1996","1996","100 g/ha","89614"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","1997","1997","100 g/ha","101272"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","1998","1998","100 g/ha","94904"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","1999","1999","100 g/ha","103975"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","2000","2000","100 g/ha","96217"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","2001","2001","100 g/ha","101176"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","2002","2002","100 g/ha","95000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","2003","2003","100 g/ha","99969"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","2004","2004","100 g/ha","94507"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","2005","2005","100 g/ha","99891"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","2006","2006","100 g/ha","94689"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","2007","2007","100 g/ha","99852"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","2008","2008","100 g/ha","99408"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","2009","2009","100 g/ha","99762"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","2010","2010","100 g/ha","99965"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","2011","2011","100 g/ha","100293"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","2012","2012","100 g/ha","101721"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","2013","2013","100 g/ha","92504"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","2014","2014","100 g/ha","87663"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","2015","2015","100 g/ha","89593"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","2016","2016","100 g/ha","88299"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","2017","2017","100 g/ha","92154"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","2018","2018","100 g/ha","110873"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","2019","2019","100 g/ha","120231"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","2020","2020","100 g/ha","113807"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","2021","2021","100 g/ha","115933"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.90","Other fruits, n.e.c.","2022","2022","100 g/ha","123110"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01449.90","Other oil seeds, n.e.c.","2012","2012","100 g/ha","7990"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01449.90","Other oil seeds, n.e.c.","2013","2013","100 g/ha","8773"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01449.90","Other oil seeds, n.e.c.","2014","2014","100 g/ha","10803"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01449.90","Other oil seeds, n.e.c.","2015","2015","100 g/ha","11310"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01449.90","Other oil seeds, n.e.c.","2016","2016","100 g/ha","8631"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01449.90","Other oil seeds, n.e.c.","2017","2017","100 g/ha","10672"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01449.90","Other oil seeds, n.e.c.","2018","2018","100 g/ha","13236"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01449.90","Other oil seeds, n.e.c.","2019","2019","100 g/ha","12381"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01449.90","Other oil seeds, n.e.c.","2020","2020","100 g/ha","10349"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01449.90","Other oil seeds, n.e.c.","2021","2021","100 g/ha","11079"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01449.90","Other oil seeds, n.e.c.","2022","2022","100 g/ha","11164"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","1990","1990","100 g/ha","5732"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","1991","1991","100 g/ha","5718"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","1992","1992","100 g/ha","5429"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","1993","1993","100 g/ha","5288"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","1994","1994","100 g/ha","5428"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","1995","1995","100 g/ha","5681"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","1996","1996","100 g/ha","5699"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","1997","1997","100 g/ha","6040"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","1998","1998","100 g/ha","5961"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","1999","1999","100 g/ha","6712"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","2000","2000","100 g/ha","7521"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","2001","2001","100 g/ha","7725"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","2002","2002","100 g/ha","7872"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","2003","2003","100 g/ha","7843"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","2004","2004","100 g/ha","8495"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","2005","2005","100 g/ha","8652"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","2006","2006","100 g/ha","8666"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","2007","2007","100 g/ha","8681"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","2008","2008","100 g/ha","8561"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","2009","2009","100 g/ha","8556"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","2010","2010","100 g/ha","8619"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","2011","2011","100 g/ha","9115"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","2012","2012","100 g/ha","9151"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","2013","2013","100 g/ha","10651"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","2014","2014","100 g/ha","10709"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","2015","2015","100 g/ha","10140"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","2016","2016","100 g/ha","9837"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","2017","2017","100 g/ha","9834"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","2018","2018","100 g/ha","9913"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","2019","2019","100 g/ha","10089"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","2020","2020","100 g/ha","10582"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","2021","2021","100 g/ha","10797"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01709.90","Other pulses n.e.c.","2022","2022","100 g/ha","10942"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1990","1990","100 g/ha","30662"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1991","1991","100 g/ha","82977"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1992","1992","100 g/ha","82667"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1993","1993","100 g/ha","78125"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1994","1994","100 g/ha","78899"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1995","1995","100 g/ha","81250"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1996","1996","100 g/ha","86667"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1997","1997","100 g/ha","75000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1998","1998","100 g/ha","73193"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","1999","1999","100 g/ha","68000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2000","2000","100 g/ha","70606"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2001","2001","100 g/ha","69775"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2002","2002","100 g/ha","72499"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2003","2003","100 g/ha","70455"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2004","2004","100 g/ha","70629"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2005","2005","100 g/ha","69565"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2006","2006","100 g/ha","69767"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2007","2007","100 g/ha","70408"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2008","2008","100 g/ha","70737"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2009","2009","100 g/ha","70948"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2010","2010","100 g/ha","71172"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2011","2011","100 g/ha","71398"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2012","2012","100 g/ha","72414"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2013","2013","100 g/ha","72881"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2014","2014","100 g/ha","71854"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2015","2015","100 g/ha","71114"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2016","2016","100 g/ha","70328"
